state,h_tract,w_tract,workers,flow_share,h_lat,h_lon,w_lat,w_lon,median_income,pop_total,nh_white,nh_black,hispanic,base_km,base_min,base_cameras,avoid_km,avoid_min,avoid_cameras,extra_km,extra_min,cameras_evaded
ks,20079030400,20079030300,215,0.0001981870,38.0314011,-97.3225726,38.028894,-97.383009,64693.0,5292.0,3784.0,193.0,1113.0,6.0464,5.4303,0,6.0464,5.4303,0,0.0,0.0,0
al,01013952700,01097003301,1,0.0000005574,31.8946556,-86.5914052,30.6812815,-88.137313,53158.0,2110.0,896.0,1069.0,84.0,214.8038,141.5473,0,214.8038,141.5473,0,0.0,0.0,0
vt,50023954900,50023955502,36,0.0001589966,44.2469361,-72.577945,44.0909107,-72.7066953,75769.0,1934.0,1654.0,0.0,56.0,25.1339,35.8319,0,25.1339,35.8319,0,0.0,0.0,0
me,23007971300,23007971400,53,0.0001022536,44.627562,-70.2488445,44.5168965,-70.2021867,53824.0,3864.0,3718.0,40.0,55.0,14.7114,21.7012,0,14.7114,21.7012,0,0.0,0.0,0
wv,54037972402,54003971901,45,0.0000860495,39.324099,-77.8757748,39.3782428,-78.0183853,84095.0,4002.0,3316.0,158.0,381.0,16.2616,19.2636,0,16.2616,19.2636,0,0.0,0.0,0
ms,28095950800,28025950500,22,0.0000225978,33.8089648,-88.5399813,33.5925747,-88.5758924,40000.0,2518.0,730.0,1779.0,0.0,39.2621,41.086,0,39.2621,41.086,0,0.0,0.0,0
dc,11001001004,11001980000,85,0.0004276665,38.9487665,-77.0853886,38.8809933,-77.0363219,208902.0,4015.0,3016.0,151.0,325.0,10.4726,13.5532,0,10.4726,13.5532,0,0.0,0.0,0
ar,05031000501,05031000601,49,0.0000460416,35.874933,-90.6178082,35.8956176,-90.6782459,91250.0,8947.0,7168.0,785.0,223.0,7.9345,14.4029,0,7.9345,14.4029,0,0.0,0.0,0
wv,54049020300,54039001100,9,0.0000172099,39.4732105,-80.1635059,38.3518062,-81.597018,68659.0,3902.0,3612.0,64.0,101.0,220.3431,138.0323,0,220.3431,138.0323,0,0.0,0.0,0
wv,54073962100,54039002000,4,0.0000076488,39.3945458,-81.0788381,38.3423176,-81.6464873,63472.0,3397.0,3289.0,54.0,0.0,171.3746,122.7461,0,171.3746,122.7461,0,0.0,0.0,0
ky,21111011908,21111006200,4,0.0000024827,38.1237676,-85.6942783,38.2410655,-85.7445719,49000.0,3663.0,1246.0,1847.0,462.0,16.3962,15.9999,0,16.3962,15.9999,0,0.0,0.0,0
nd,38015010900,38015011300,124,0.0004173623,46.8158238,-100.7417005,46.7633703,-100.6986812,70417.0,4780.0,3829.0,74.0,270.0,10.21,12.8112,0,10.21,12.8112,0,0.0,0.0,0
or,41001950500,41001950200,232,0.0001380380,44.9044089,-117.7863816,44.778647,-117.8751526,56977.0,2661.0,2152.0,12.0,328.0,23.2521,26.0567,0,23.2521,26.0567,0,0.0,0.0,0
nv,32003002853,32003002847,78,0.0000584415,35.9868977,-115.1497278,36.064754,-115.1522372,104414.0,3424.0,1557.0,241.0,557.0,11.8712,13.1113,0,11.8712,13.1113,0,0.0,0.0,0
ia,19163010103,19113003004,2,0.0000015791,41.5809474,-90.4275626,41.9232151,-91.6784453,180089.0,4595.0,4285.0,0.0,31.0,131.5008,84.1991,0,131.5008,84.1991,0,0.0,0.0,0
ri,44007002000,44007011901,6,0.0000157297,41.8319004,-71.4631914,41.8614481,-71.4484823,50837.0,7251.0,2145.0,1589.0,3168.0,5.6113,6.1371,0,5.6113,6.1371,0,0.0,0.0,0
sc,45035010818,45019005900,24,0.0000124418,32.9256789,-80.101997,32.801472,-79.963007,55341.0,8870.0,2812.0,4071.0,1504.0,25.1045,21.7286,0,25.1045,21.7286,0,0.0,0.0,0
ks,20151968800,20151968700,219,0.0002018742,37.6249599,-98.7434795,37.6569353,-98.7513093,63899.0,3576.0,3054.0,44.0,315.0,5.3919,8.9788,0,5.3919,8.9788,0,0.0,0.0,0
ct,09110535200,09110538201,46,0.0000326457,41.9294855,-72.4062911,41.9897971,-72.4743579,134254.0,6664.0,5182.0,244.0,720.0,11.5353,20.5869,0,11.5353,20.5869,0,0.0,0.0,0
nm,35001004759,35001003202,30,0.0000418662,35.0844093,-106.7368925,35.1250391,-106.6444882,38931.0,3251.0,254.0,0.0,2858.0,11.933,10.0437,0,11.933,10.0437,0,0.0,0.0,0
ne,31109003709,31109003704,39,0.0000487593,40.7480635,-96.6538916,40.7602162,-96.6694647,94940.0,5017.0,4355.0,241.0,175.0,2.5832,4.4249,0,2.5832,4.4249,0,0.0,0.0,0
mi,26075006801,26075006804,22,0.0000057976,42.357872,-84.1902746,42.2409564,-84.1793479,65319.0,3123.0,2824.0,9.0,87.0,17.0779,22.7612,0,17.0779,22.7612,0,0.0,0.0,0
ar,05143011106,05143010602,16,0.0000150340,36.00496,-94.0483757,36.0882728,-94.1853341,79375.0,3740.0,3053.0,0.0,358.0,21.5278,27.5915,0,21.5278,27.5915,0,0.0,0.0,0
ri,44003022201,44009050802,2,0.0000052432,41.6797172,-71.4677833,41.3565237,-71.8240831,120144.0,7072.0,6112.0,60.0,303.0,55.9562,45.9015,0,55.9562,45.9015,0,0.0,0.0,0
hi,15003001101,15003003703,31,0.0000565656,21.3003873,-157.7924611,21.2860114,-157.8458688,83347.0,1807.0,177.0,0.0,200.0,7.0701,10.652,0,7.0701,10.652,0,0.0,0.0,0
sd,46079960201,46027965900,7,0.0000209761,43.9917296,-97.1049343,42.7831891,-96.9310376,52895.0,2260.0,1985.0,21.0,44.0,153.578,128.8561,0,153.578,128.8561,0,0.0,0.0,0
vt,50023955300,50023954500,318,0.0014044696,44.2038516,-72.4653549,44.2044832,-72.6075913,89709.0,3879.0,3605.0,30.0,168.0,15.9347,18.8501,0,15.9347,18.8501,0,0.0,0.0,0
or,41051000401,41051980000,12,0.0000071399,45.4834793,-122.6143322,45.5616447,-122.7062012,97639.0,3889.0,3245.0,33.0,177.0,14.0619,16.8196,0,14.0619,16.8196,0,0.0,0.0,0
ma,25025100700,25025080100,118,0.0000378356,42.2826719,-71.0479602,42.3293312,-71.0705295,138736.0,4541.0,4068.0,128.0,45.0,7.2512,6.7646,0,7.2512,6.7646,0,0.0,0.0,0
ms,28085950401,28123020500,3,0.0000030815,31.4164826,-90.5153374,32.3663217,-89.4775331,67277.0,2617.0,1968.0,617.0,23.0,179.4457,112.5287,0,179.4457,112.5287,0,0.0,0.0,0
ok,40019892802,40019893002,41,0.0000287415,34.1662746,-97.0907003,34.1762573,-97.1542732,37197.0,2041.0,830.0,481.0,150.0,5.6197,8.0452,0,5.6197,8.0452,0,0.0,0.0,0
ms,28085950100,28085950601,132,0.0001355865,31.6437452,-90.3573658,31.5575276,-90.4655971,34980.0,4081.0,2662.0,1343.0,0.0,17.1833,31.6935,0,17.1833,31.6935,0,0.0,0.0,0
ma,25023560100,25023510505,2,0.0000006413,41.6613631,-70.8120237,42.0981272,-71.0495985,110179.0,6511.0,6050.0,0.0,47.0,64.0436,47.2606,0,64.0436,47.2606,0,0.0,0.0,0
nd,38003968200,38035012000,1,0.0000033658,46.9195583,-98.0215419,47.9438011,-97.654561,52377.0,2714.0,2371.0,54.0,161.0,153.6345,115.9602,0,153.6345,115.9602,0,0.0,0.0,0
ks,20091052806,20091053201,244,0.0002249192,38.9077865,-94.8306171,38.9185306,-94.655018,119290.0,5424.0,4127.0,426.0,499.0,18.4699,19.1876,0,18.4699,19.1876,0,0.0,0.0,0
de,10003015200,10003012700,31,0.0000919835,39.7070504,-75.5832416,39.7099287,-75.6274565,76631.0,6158.0,2220.0,1398.0,1861.0,14.0031,13.0403,0,14.0031,13.0403,0,0.0,0.0,0
nj,34007608700,34005702906,83,0.0000235438,39.7920594,-74.9369855,39.9305031,-74.9562501,98706.0,7489.0,5720.0,908.0,396.0,17.4834,14.1497,0,17.4834,14.1497,0,0.0,0.0,0
wy,56023978001,56039967704,125,0.0006298911,42.9111961,-111.0015756,43.4788719,-110.8788663,76250.0,2823.0,2675.0,0.0,98.0,87.6652,86.1902,0,87.6652,86.1902,0,0.0,0.0,0
nd,38019951100,38101010601,4,0.0000134633,48.7684388,-98.4637903,48.2050068,-101.3215807,67656.0,1982.0,1813.0,0.0,32.0,268.5168,179.9889,0,268.5168,179.9889,0,0.0,0.0,0
ar,05085020500,05085020600,26,0.0000244302,34.7609455,-91.8746814,34.6410291,-91.9878916,49333.0,5043.0,3555.0,952.0,438.0,26.9309,42.4596,0,26.9309,42.4596,0,0.0,0.0,0
ma,25017330201,25025020304,9,0.0000028858,42.578768,-71.1061546,42.3640512,-71.0609927,147115.0,2947.0,2671.0,12.0,37.0,26.7304,24.9766,0,26.7304,24.9766,0,0.0,0.0,0
nh,33015067000,33017080500,16,0.0000305417,43.0149932,-70.9026023,43.1408298,-70.9777341,126830.0,7715.0,7170.0,0.0,135.0,18.2162,22.0531,0,18.2162,22.0531,0,0.0,0.0,0
mi,26121002800,26121000402,211,0.0000556040,43.1431772,-86.1361298,43.2113094,-86.2022528,74980.0,6365.0,5691.0,89.0,374.0,11.6082,12.9244,0,11.6082,12.9244,0,0.0,0.0,0
or,41071030801,41071031000,32,0.0000190397,45.2204488,-123.1887431,45.1263568,-123.1707258,46520.0,5852.0,3952.0,67.0,1392.0,16.2348,19.6265,0,16.2348,19.6265,0,0.0,0.0,0
la,22065960300,22041950300,3,0.0000017885,32.4181919,-91.1934644,32.1714108,-91.7355883,31114.0,2298.0,200.0,1998.0,75.0,74.5157,58.6953,0,74.5157,58.6953,0,0.0,0.0,0
ia,19035080400,19021960600,39,0.0000307920,42.6545626,-95.5211141,42.6544921,-95.2793765,68669.0,2048.0,1889.0,0.0,115.0,25.4781,24.8441,0,25.4781,24.8441,0,0.0,0.0,0
ri,44007013800,44007003100,32,0.0000838917,41.7663958,-71.4387205,41.8371256,-71.4086308,91449.0,5044.0,3674.0,162.0,841.0,10.4736,11.3984,0,10.4736,11.3984,0,0.0,0.0,0
al,01089010904,01089003100,174,0.0000969903,34.651764,-86.4603914,34.7293592,-86.5867817,158787.0,3778.0,3333.0,13.0,18.0,17.031,14.7067,0,17.031,14.7067,0,0.0,0.0,0
de,10005050501,10005051702,11,0.0000326393,38.693015,-75.4367201,38.4907852,-75.4509188,80515.0,4447.0,3099.0,294.0,636.0,33.3067,31.7161,0,33.3067,31.7161,0,0.0,0.0,0
dc,11001009503,11001005802,88,0.0004427606,38.9434458,-76.9845276,38.8979674,-77.0265766,115820.0,3058.0,666.0,2186.0,98.0,7.161,9.5472,0,7.161,9.5472,0,0.0,0.0,0
wi,55027961900,55055100100,219,0.0000866768,43.2088265,-88.731137,43.1692278,-88.7094245,73034.0,5602.0,4777.0,8.0,718.0,5.6622,9.0306,0,5.6622,9.0306,0,0.0,0.0,0
ma,25025010206,25025020301,22,0.0000070541,42.346504,-71.0942317,42.3631736,-71.0686464,64141.0,2218.0,1066.0,131.0,575.0,3.5191,5.2181,0,3.5191,5.2181,0,0.0,0.0,0
nv,32031001016,32031002215,9,0.0000067432,39.5001273,-119.8044174,39.4628317,-119.7649639,55550.0,2664.0,1197.0,7.0,719.0,6.6563,8.3018,0,6.6563,8.3018,0,0.0,0.0,0
dc,11001008702,11001010202,45,0.0002264117,38.9150961,-77.0013085,38.8843563,-77.024577,101198.0,3430.0,1400.0,1478.0,117.0,5.4716,6.4539,0,5.4716,6.4539,0,0.0,0.0,0
nd,38089963501,38089963400,234,0.0007876030,46.8865433,-102.8126405,46.9066147,-102.7659068,98448.0,3101.0,3016.0,0.0,23.0,5.9321,6.8209,0,5.9321,6.8209,0,0.0,0.0,0
ia,19103001700,19103001802,47,0.0000371083,41.6425449,-91.5094982,41.6366549,-91.5242066,62981.0,3262.0,2560.0,174.0,307.0,2.1715,3.8446,0,2.1715,3.8446,0,0.0,0.0,0
dc,11001004702,11001010603,36,0.0001811293,38.9008601,-77.0136108,38.9011144,-77.0063567,136699.0,3465.0,2118.0,628.0,341.0,1.0618,1.095,0,1.0618,1.095,0,0.0,0.0,0
mn,27049080600,27037060835,9,0.0000036107,44.5116734,-92.8933945,44.6400942,-93.2864525,76314.0,4857.0,4420.0,14.0,113.0,40.8452,36.9158,0,40.8452,36.9158,0,0.0,0.0,0
ri,44007001900,44009050103,49,0.0001284592,41.8213319,-71.4446469,41.6086137,-71.4373893,49312.0,5061.0,1777.0,1106.0,1799.0,30.7345,26.4481,0,30.7345,26.4481,0,0.0,0.0,0
nj,34035054201,34035053704,6,0.0000017020,40.3974734,-74.6878873,40.4910633,-74.67646,206078.0,7182.0,3977.0,233.0,353.0,16.8271,17.2305,0,16.8271,17.2305,0,0.0,0.0,0
md,24043010802,24043011100,22,0.0000103294,39.5895516,-77.7992569,39.5952109,-77.6975645,73031.0,2458.0,2063.0,26.0,149.0,11.6348,14.3693,0,11.6348,14.3693,0,0.0,0.0,0
nh,33013034000,33013038000,24,0.0000458125,43.2048124,-71.348563,43.3117165,-71.6653806,90805.0,4846.0,4609.0,0.0,56.0,34.3409,43.3011,0,34.3409,43.3011,0,0.0,0.0,0
mt,30013001800,30013000200,16,0.0000401080,47.525557,-111.3228583,47.5133122,-111.2528117,82634.0,3708.0,3095.0,0.0,166.0,6.5279,7.3216,0,6.5279,7.3216,0,0.0,0.0,0
vt,50007000100,50007004002,112,0.0004946559,44.5187441,-73.2540828,44.4650833,-73.1541059,95027.0,4508.0,3697.0,432.0,71.0,12.7068,15.4001,0,12.7068,15.4001,0,0.0,0.0,0
hi,15009031503,15009031404,113,0.0002061908,20.9284181,-156.6530944,20.8723845,-156.678589,100320.0,2834.0,1329.0,35.0,732.0,12.5975,22.6913,0,12.5975,22.6913,0,0.0,0.0,0
ok,40111000200,40143009008,11,0.0000077111,35.6441438,-95.9871513,36.0973276,-95.8409496,34201.0,2435.0,1286.0,305.0,110.0,68.1464,49.0448,0,68.1464,49.0448,0,0.0,0.0,0
wy,56037970500,56037971600,15,0.0000755869,41.733068,-109.6934393,41.6989973,-108.6548533,67929.0,2863.0,2190.0,0.0,476.0,125.6413,130.2241,0,125.6413,130.2241,0,0.0,0.0,0
ak,02122000600,02122001000,69,0.0002671705,60.5774591,-151.3187515,59.620443,-151.4572638,77335.0,7477.0,5235.0,58.0,604.0,142.0805,113.6424,0,142.0805,113.6424,0,0.0,0.0,0
ma,25011040400,25011040800,52,0.0000166733,42.6121275,-72.3739696,42.4541064,-72.6107838,72841.0,3292.0,2986.0,68.0,99.0,32.8607,41.9703,0,32.8607,41.9703,0,0.0,0.0,0
ut,49049010123,49049000803,1,0.0000006700,40.4026356,-111.9324695,40.3008223,-111.7201807,116426.0,8957.0,7714.0,43.0,878.0,25.294,19.8202,0,25.294,19.8202,0,0.0,0.0,0
me,23019009000,23019000900,75,0.0001446985,44.7599578,-68.5794009,44.8380903,-68.8285284,79652.0,6794.0,6293.0,12.0,129.0,26.6198,32.1349,0,26.6198,32.1349,0,0.0,0.0,0
nd,38029966500,38003968200,1,0.0000033658,46.2842552,-100.2378424,46.9195583,-98.0215419,63750.0,3297.0,3143.0,6.0,48.0,239.0428,147.8484,0,239.0428,147.8484,0,0.0,0.0,0
ma,25023542101,25027753100,1,0.0000003206,41.8674028,-70.8269627,42.1355201,-71.8565164,100982.0,7791.0,7143.0,41.0,183.0,107.0845,92.0466,0,107.0845,92.0466,0,0.0,0.0,0
nh,33015107500,33015107200,139,0.0002653310,43.0501941,-70.8580762,43.040957,-70.7837575,145146.0,5016.0,4464.0,127.0,69.0,10.509,14.2547,0,10.509,14.2547,0,0.0,0.0,0
ma,25025092101,25025071201,16,0.0000051303,42.2979499,-71.0541278,42.3397875,-71.0670373,59286.0,6462.0,1700.0,1227.0,1596.0,5.9458,8.8146,0,5.9458,8.8146,0,0.0,0.0,0
wv,54055001700,54055001100,20,0.0000382442,37.3103467,-81.2520635,37.4280805,-80.9691271,42730.0,5039.0,4815.0,69.0,0.0,36.9026,38.7544,0,36.9026,38.7544,0,0.0,0.0,0
nj,34017004102,34017003000,10,0.0000028366,40.7197051,-74.0710091,40.7241543,-74.0671047,72540.0,4476.0,340.0,1178.0,2270.0,0.6095,0.7314,0,0.6095,0.7314,0,0.0,0.0,0
nm,35001000117,35001003728,13,0.0000181420,35.1270793,-106.542152,35.1409118,-106.5249908,75714.0,2199.0,1477.0,5.0,530.0,3.028,3.592,0,3.028,3.592,0,0.0,0.0,0
mn,27053107600,27053110500,19,0.0000076226,44.9475792,-93.2107792,44.9225103,-93.2082804,109926.0,3596.0,2908.0,135.0,338.0,3.0887,6.1529,0,3.0887,6.1529,0,0.0,0.0,0
ct,09190045102,09190045200,159,0.0001128407,41.2262354,-73.4317913,41.200983,-73.4386873,222679.0,6123.0,4576.0,26.0,374.0,5.2114,8.276,0,5.2114,8.276,0,0.0,0.0,0
ks,20131480100,20013480600,335,0.0003088030,39.8883076,-95.8403755,39.8596443,-95.6255187,69844.0,3500.0,3345.0,21.0,59.0,22.9477,19.8311,0,22.9477,19.8311,0,0.0,0.0,0
wi,55117001000,55117000900,504,0.0001994754,43.7150631,-87.7323638,43.7277539,-87.7475341,66064.0,7684.0,6060.0,130.0,627.0,3.917,6.3222,0,3.917,6.3222,0,0.0,0.0,0
ok,40027202105,40027200900,12,0.0000084121,35.3269873,-97.4679888,35.2256924,-97.4743883,73804.0,4186.0,3061.0,118.0,492.0,13.6437,14.317,0,13.6437,14.317,0,0.0,0.0,0
nh,33003955801,33003956302,5,0.0000095443,43.7467328,-71.0419102,43.7325783,-71.3496771,83021.0,1794.0,1571.0,4.0,64.0,32.3764,38.3612,0,32.3764,38.3612,0,0.0,0.0,0
de,10005050103,10001043400,108,0.0003204586,38.9003202,-75.3269701,38.9723618,-75.4729061,87154.0,5610.0,4738.0,393.0,126.0,22.4862,24.5904,0,22.4862,24.5904,0,0.0,0.0,0
mn,27123042101,27053026718,2,0.0000008024,45.028075,-93.0962801,45.1117799,-93.4850866,55160.0,5033.0,3377.0,373.0,721.0,35.508,28.1556,0,35.508,28.1556,0,0.0,0.0,0
in,18097390406,18081610300,22,0.0000080777,39.6812766,-86.0314305,39.6140086,-86.1085305,118983.0,6844.0,4649.0,252.0,275.0,13.9728,13.5709,0,13.9728,13.5709,0,0.0,0.0,0
md,24021751003,24031700901,58,0.0000272319,39.3871801,-77.396194,39.0865869,-77.1522375,100281.0,5710.0,3029.0,942.0,946.0,44.3896,35.7685,0,44.3896,35.7685,0,0.0,0.0,0
vt,50007002301,50007003101,63,0.0002782440,44.5878912,-73.2011625,44.4519074,-73.0831247,118750.0,1390.0,1257.0,0.0,32.0,25.8563,29.4601,0,25.8563,29.4601,0,0.0,0.0,0
nj,34003015200,34013008000,6,0.0000017020,40.9070229,-73.9757766,40.7331957,-74.1685287,93082.0,5956.0,943.0,1437.0,2442.0,28.4395,27.652,0,28.4395,27.652,0,0.0,0.0,0
ri,44003021600,44007012701,4,0.0000104865,41.6733837,-71.383801,41.9066623,-71.5658077,140250.0,1626.0,1453.0,14.0,96.0,36.03,32.8186,0,36.03,32.8186,0,0.0,0.0,0
id,16083000500,16083000701,348,0.0005046433,42.5759485,-114.6211831,42.6003948,-114.5197151,65738.0,6526.0,5870.0,32.0,481.0,10.9025,11.5378,0,10.9025,11.5378,0,0.0,0.0,0
ne,31055007450,31055004200,15,0.0000187536,41.2410273,-96.1726463,41.2542096,-95.9638079,91402.0,3167.0,2809.0,27.0,180.0,18.8129,21.8807,0,18.8129,21.8807,0,0.0,0.0,0
hi,15003009203,15003008610,39,0.0000711632,21.5017426,-158.0156775,21.3367753,-158.1228176,81991.0,2331.0,108.0,26.0,316.0,30.7257,30.6841,0,30.7257,30.6841,0,0.0,0.0,0
nh,33013032500,33005971000,3,0.0000057266,43.1914567,-71.5846722,42.9834698,-72.2721561,125288.0,4058.0,3533.0,155.0,120.0,76.5404,64.548,0,76.5404,64.548,0,0.0,0.0,0
md,24005490900,24005408100,31,0.0000145550,39.398699,-76.5943925,39.5321363,-76.6402639,63452.0,4509.0,2919.0,1030.0,313.0,17.0791,17.5842,0,17.0791,17.5842,0,0.0,0.0,0
ia,19113002900,19103010401,15,0.0000118431,41.9462811,-91.6703123,41.5826175,-91.5580378,62444.0,4990.0,3984.0,370.0,280.0,46.5685,32.7307,0,46.5685,32.7307,0,0.0,0.0,0
nd,38089963800,38015011001,12,0.0000403899,46.8568605,-102.7734334,46.8563148,-100.7514734,72813.0,5120.0,3951.0,7.0,982.0,162.9905,96.6975,0,162.9905,96.6975,0,0.0,0.0,0
hi,15003006814,15003981300,79,0.0001441511,21.3445055,-157.9110806,21.338772,-157.8953648,84762.0,2436.0,185.0,76.0,386.0,2.484,4.1834,0,2.484,4.1834,0,0.0,0.0,0
de,10003011500,10003016307,1,0.0000029672,39.8019148,-75.54147,39.6188596,-75.6553471,108295.0,3086.0,2636.0,194.0,0.0,27.4083,22.4138,0,27.4083,22.4138,0,0.0,0.0,0
id,16019970300,16019970402,177,0.0002566720,43.6049293,-111.933795,43.5369101,-111.9397541,91042.0,7213.0,6524.0,3.0,395.0,8.8291,10.863,0,8.8291,10.863,0,0.0,0.0,0
nd,38073969100,38017000903,1,0.0000033658,46.4348949,-97.6811628,46.857946,-96.830306,63125.0,2185.0,1892.0,91.0,0.0,113.6148,74.4848,0,113.6148,74.4848,0,0.0,0.0,0
mt,30111001801,30111000401,17,0.0000426147,45.8014373,-108.6510325,45.7782521,-108.5221596,152902.0,7425.0,7069.0,0.0,126.0,12.6987,13.7377,0,12.6987,13.7377,0,0.0,0.0,0
dc,11001009807,11001010800,26,0.0001308156,38.8292038,-77.0117577,38.8973521,-77.044612,64602.0,3462.0,71.0,3191.0,133.0,11.2072,12.402,0,11.2072,12.402,0,0.0,0.0,0
ar,05085020107,05085020500,50,0.0000469812,34.9420275,-91.8154076,34.7609455,-91.8746814,52682.0,2651.0,2420.0,46.0,0.0,27.9483,34.3065,0,27.9483,34.3065,0,0.0,0.0,0
ms,28075001101,28075000402,57,0.0000585487,32.4012021,-88.6906549,32.3871757,-88.6786656,76250.0,3168.0,1915.0,1160.0,60.0,5.1212,9.9944,0,5.1212,9.9944,0,0.0,0.0,0
wi,55035001101,55035000200,9,0.0000035621,44.8093191,-91.4995212,44.7175573,-91.2455711,65855.0,2387.0,1993.0,81.0,82.0,25.038,24.5737,0,25.038,24.5737,0,0.0,0.0,0
ms,28073020205,28035000800,226,0.0002321406,31.3274078,-89.442517,31.3004244,-89.3376825,99271.0,4291.0,3058.0,1086.0,16.0,13.4418,15.6197,0,13.4418,15.6197,0,0.0,0.0,0
ar,05099090100,05057480102,85,0.0000798680,33.6851438,-93.2677176,33.8876959,-93.6680425,56336.0,2526.0,1493.0,933.0,1.0,56.6831,79.8461,0,56.6831,79.8461,0,0.0,0.0,0
in,18035000800,18035002401,23,0.0000084449,40.1910237,-85.4278531,40.1622799,-85.5112799,43966.0,4332.0,3651.0,221.0,182.0,9.8311,13.1298,0,9.8311,13.1298,0,0.0,0.0,0
ak,02020002603,02020002712,206,0.0007976396,61.1447415,-149.8192071,61.1285701,-149.8903535,122240.0,5900.0,2703.0,201.0,168.0,5.8239,7.0654,0,5.8239,7.0654,0,0.0,0.0,0
vt,50007002202,50007003101,220,0.0009716456,44.5490098,-73.1493805,44.4519074,-73.0831247,87444.0,4950.0,4325.0,123.0,52.0,15.8322,18.9413,0,15.8322,18.9413,0,0.0,0.0,0
la,22051027815,22051026900,20,0.0000119233,29.8467215,-90.0514335,29.8970936,-90.1177771,105971.0,2366.0,91.0,2106.0,103.0,11.735,11.5358,0,11.735,11.5358,0,0.0,0.0,0
nj,34013000600,34013008000,48,0.0000136157,40.7685977,-74.1872466,40.7331957,-74.1685287,42306.0,4248.0,564.0,343.0,2817.0,5.4265,6.6954,0,5.4265,6.6954,0,0.0,0.0,0
ri,44005041701,44005041602,36,0.0000943782,41.6478091,-71.1657047,41.6391791,-71.1982658,88125.0,3570.0,3182.0,115.0,82.0,8.2092,12.4032,0,8.2092,12.4032,0,0.0,0.0,0
dc,11001000902,11001010800,29,0.0001459097,38.9285125,-77.1077517,38.8973521,-77.044612,250001.0,2310.0,1717.0,213.0,245.0,7.4076,8.9107,0,7.4076,8.9107,0,0.0,0.0,0
al,01031011203,01031011300,159,0.0000886291,31.3515459,-85.8527077,31.3015906,-85.8230693,65987.0,5551.0,4424.0,324.0,195.0,7.7355,9.169,0,7.7355,9.169,0,0.0,0.0,0
de,10003011206,10003013800,147,0.0004361798,39.8174758,-75.5249854,39.68635,-75.6565579,126087.0,4201.0,3951.0,31.0,43.0,21.3049,17.7354,0,21.3049,17.7354,0,0.0,0.0,0
ct,09190210401,09110480800,4,0.0000028388,41.3876077,-73.4308793,41.9927159,-72.5605941,87785.0,4685.0,2326.0,391.0,1407.0,121.5376,85.6746,0,121.5376,85.6746,0,0.0,0.0,0
wi,55061960500,55009020600,126,0.0000498689,44.3925871,-87.6338331,44.3997642,-87.8249087,78000.0,6004.0,5827.0,3.0,46.0,16.8928,27.3182,0,16.8928,27.3182,0,0.0,0.0,0
nj,34039034900,34025809600,1,0.0000002837,40.6322627,-74.2717927,40.3387544,-74.3028049,89318.0,5992.0,3377.0,841.0,1330.0,36.6382,32.7818,0,36.6382,32.7818,0,0.0,0.0,0
ky,21227010702,21227010400,100,0.0000620683,36.9346976,-86.4358139,36.9840917,-86.4557721,62571.0,7358.0,4844.0,313.0,73.0,8.7061,10.6168,0,8.7061,10.6168,0,0.0,0.0,0
or,41051008100,41051010602,123,0.0000731839,45.5280471,-122.5524973,45.518469,-122.6748716,48106.0,7983.0,4288.0,1247.0,771.0,12.0555,10.7644,0,12.0555,10.7644,0,0.0,0.0,0
nj,34039038900,34035054301,16,0.0000045386,40.6294903,-74.4129106,40.5251633,-74.5339695,70875.0,6675.0,427.0,1372.0,4645.0,17.55,20.1109,0,17.55,20.1109,0,0.0,0.0,0
in,18087970302,18039000702,22,0.0000080777,41.6782536,-85.5639988,41.7175115,-85.8143332,89477.0,4818.0,4659.0,8.0,91.0,24.0105,24.807,0,24.0105,24.807,0,0.0,0.0,0
ok,40017300805,40119010400,7,0.0000049071,35.606121,-97.7061908,36.1261266,-97.0756032,88538.0,6872.0,5244.0,505.0,354.0,108.4651,74.1281,0,108.4651,74.1281,0,0.0,0.0,0
la,22097960200,22033004021,3,0.0000017885,30.7240909,-92.0900391,30.3619833,-91.0522461,45054.0,4196.0,2795.0,1220.0,61.0,128.7561,95.4621,0,128.7561,95.4621,0,0.0,0.0,0
me,23019015000,23019013000,84,0.0001620624,45.0405785,-69.2815193,44.8624499,-69.2634541,50319.0,3807.0,3605.0,1.0,9.0,22.8269,24.5135,0,22.8269,24.5135,0,0.0,0.0,0
sc,45085001703,45085001300,195,0.0001010895,33.893379,-80.4217694,33.9165836,-80.3525729,68038.0,4925.0,2534.0,2153.0,12.0,7.8615,10.0959,0,7.8615,10.0959,0,0.0,0.0,0
sd,46099001804,46099000201,25,0.0000749147,43.5265206,-96.6737002,43.5544923,-96.7447999,76513.0,4376.0,3874.0,221.0,119.0,8.5105,9.8174,0,8.5105,9.8174,0,0.0,0.0,0
ri,44003022400,44007012803,4,0.0000104865,41.6583223,-71.4269143,41.959921,-71.5469547,85352.0,2143.0,2049.0,10.0,34.0,44.1942,37.2281,0,44.1942,37.2281,0,0.0,0.0,0
me,23011011000,23011010200,147,0.0002836091,44.1739702,-69.7958758,44.3614854,-69.7921168,70430.0,4306.0,4098.0,0.0,63.0,28.1398,26.8139,0,28.1398,26.8139,0,0.0,0.0,0
hi,15003010905,15003004102,145,0.0002645812,21.3993192,-157.7439093,21.3073887,-157.8532655,96250.0,2619.0,916.0,3.0,294.0,19.0595,20.4363,0,19.0595,20.4363,0,0.0,0.0,0
