state,h_tract,w_tract,base_r30,base_r45,base_r60,base_r90,avoid_r30,avoid_r45,avoid_r60,avoid_r90
nc,37161960203,37007920502,2,3,5,6,0,0,0,2
nc,37161960400,37087920102,1,2,4,6,1,1,1,1
nc,37161960502,37161960600,0,0,0,0,0,0,0,0
nc,37161960503,37089931000,0,2,2,2,0,0,0,2
nc,37161960700,37045950900,0,1,1,1,0,0,0,1
nc,37161960900,37045950400,0,0,0,0,0,0,0,0
nc,37161960900,37119005840,1,1,3,3,0,0,0,0
nc,37161960900,37161960503,1,1,1,1,0,0,0,0
nc,37161961001,37161961103,0,0,0,0,0,0,0,0
nc,37161961102,37045951400,2,2,2,2,0,0,0,0
nc,37161961103,37161960503,1,1,1,1,0,0,0,0
nc,37163970302,37025041202,8,9,9,9,0,0,0,0
nc,37163970302,37183054404,3,3,3,3,0,0,0,0
nc,37163970702,37163970600,0,0,0,0,0,0,0,0
nc,37165010101,37159050500,4,4,5,6,0,0,0,1
nc,37165010101,37165010300,1,1,1,1,0,0,0,0
nc,37165010300,37165010102,2,2,2,2,0,0,0,0
nc,37165010602,37153971000,0,0,0,0,0,0,0,0
nc,37167930102,37119003500,4,6,7,8,0,0,0,1
nc,37167930200,37179020312,4,6,6,6,1,1,1,1
nc,37167930700,37119980300,2,3,4,4,0,0,0,0
nc,37167930801,37119002500,2,3,4,4,1,1,1,1
nc,37167930801,37167930700,0,0,0,0,0,0,0,0
nc,37167930901,37119001926,3,5,6,6,0,0,0,0
nc,37167931102,37167930200,0,0,0,0,0,0,0,0
nc,37169070102,37081016405,0,0,1,1,0,0,0,0
nc,37169070200,37157040900,0,0,0,0,0,0,0,0
nc,37169070504,37167930801,1,2,3,4,0,0,0,1
nc,37169070505,37081016800,1,1,1,1,0,0,0,0
nc,37169070600,37001020200,3,4,4,5,0,0,0,3
nc,37169070600,37119003811,0,0,0,0,0,0,0,0
nc,37169070702,37081012804,0,0,0,0,0,0,0,0
nc,37171930202,37171931002,0,0,0,0,0,0,0,0
nc,37171930700,37119006220,2,4,4,4,0,0,0,0
nc,37171930901,37025040900,5,7,8,9,0,0,0,0
nc,37171930902,37067004005,0,0,0,0,0,0,0,0
nc,37175960301,37089931801,2,2,2,2,1,1,1,1
nc,37175960302,37021002305,3,3,3,3,0,0,0,0
nc,37177960100,37041930101,0,0,2,2,0,0,0,1
nc,37177960100,37041930202,0,0,0,0,0,0,0,0
nc,37179020100,37179020401,1,1,1,2,1,1,1,2
nc,37179020203,37035011506,5,5,5,5,0,0,0,0
nc,37179020205,37021003201,4,6,6,8,0,0,0,3
nc,37179020205,37119005609,1,1,1,1,0,0,0,0
nc,37179020205,37179020406,2,1,1,1,0,0,0,2
nc,37179020305,37071031600,2,3,3,4,0,1,1,2
nc,37179020309,37119005536,1,2,3,4,0,0,0,0
nc,37179020310,37119000102,2,2,1,1,0,0,0,0
nc,37179020310,37119003500,2,2,1,1,0,0,0,0
nc,37179020312,37119003805,3,4,4,5,0,0,0,0
nc,37179020314,37051003315,6,7,7,8,0,0,0,1
nc,37179020314,37119000104,7,7,7,6,0,0,0,0
nc,37179020318,37119000503,2,2,2,3,0,0,0,1
nc,37179020320,37119003022,4,4,4,6,0,0,0,1
nc,37179020320,37119004101,2,2,2,4,0,0,0,1
nc,37179020401,37179020601,1,1,1,2,1,1,1,2
nc,37179020403,37119006407,2,2,3,6,0,0,1,2
nc,37179020403,37159050300,6,5,5,5,0,0,1,1
nc,37179020405,37119005508,3,3,4,7,0,0,0,0
nc,37179020502,37179020405,0,0,0,0,0,0,0,0
nc,37179020601,37059080400,6,8,9,9,1,1,1,1
nc,37179020602,37179020501,2,2,2,2,0,0,0,0
nc,37179020902,37081016008,7,6,6,6,0,0,0,1
nc,37179020902,37179021012,2,2,2,2,0,0,0,0
nc,37179021007,37119003805,0,2,3,4,0,0,0,0
nc,37179021007,37119005916,0,2,2,3,0,0,0,0
nc,37179021009,37179021020,0,0,0,0,0,0,0,0
nc,37179021014,37119005508,2,4,4,5,0,0,0,1
nc,37179021016,37047931000,9,9,9,10,1,1,1,4
nc,37179021016,37193961100,4,7,8,8,0,0,0,0
nc,37179021018,37119000501,0,3,3,3,0,0,0,0
nc,37179021019,37063001705,1,4,5,5,0,0,0,1
nc,37179021019,37119003022,2,2,2,2,0,0,0,0
nc,37181960300,37183053009,5,5,5,7,0,0,0,3
nc,37181960400,37081010702,0,0,1,2,0,0,0,1
nc,37181960903,37129012006,13,13,13,15,0,0,0,3
nc,37181961000,37183052701,0,0,0,0,0,0,0,0
nc,37183050300,37183053513,9,9,9,7,0,0,0,1
nc,37183050400,37183053723,0,0,0,0,0,0,0,0
nc,37183050800,37183053011,0,0,0,0,0,0,0,0
nc,37183051200,37119003108,6,8,9,10,1,1,1,3
nc,37183051200,37183054206,3,4,4,4,0,0,0,0
nc,37183051502,37183051200,1,1,1,1,0,0,0,0
nc,37183051600,37183053431,0,1,1,1,0,0,0,0
nc,37183052002,37183054212,3,3,3,4,0,0,0,1
nc,37183052101,37101040400,3,3,4,7,0,0,0,2
nc,37183052101,37183052001,0,0,0,0,0,0,0,0
nc,37183052303,37183054018,2,2,2,3,0,0,0,1
nc,37183052304,37101041004,2,3,3,3,0,0,0,0
nc,37183052304,37183050100,0,0,0,1,0,0,0,1
nc,37183052304,37183052001,1,3,3,3,0,0,0,0
nc,37183052404,37183051200,3,2,2,1,0,0,0,0
nc,37183052404,37183053609,5,5,5,5,0,0,0,0
nc,37183052407,37063980100,2,3,3,3,1,1,1,1
nc,37183052407,37183052001,1,1,1,1,0,0,0,0
nc,37183052504,37051003003,1,1,2,2,0,0,0,0
nc,37183052504,37183053609,0,0,0,0,0,0,0,0
nc,37183052509,37183052001,13,12,11,6,0,0,0,0
nc,37183052601,37063980100,2,3,3,3,1,1,1,1
nc,37183052704,37183053419,3,3,4,4,0,0,0,0
nc,37183052705,37183052001,0,0,0,0,0,0,0,0
nc,37183052705,37183052701,0,0,0,0,0,0,0,0
nc,37183052706,37183052701,0,0,0,0,0,0,0,0
nc,37183052707,37183054007,1,1,1,1,0,0,0,0
nc,37183052707,37183054106,0,1,1,1,0,0,0,1
nc,37183052801,37183053619,2,3,3,3,1,1,1,1
nc,37183052802,37063002038,1,3,4,6,0,0,0,0
nc,37183052807,37183053609,0,1,1,1,0,0,0,0
nc,37183052810,37101040906,1,1,2,2,0,0,0,0
nc,37183052811,37183053003,2,5,5,5,0,0,0,0
nc,37183052812,37183051200,2,3,3,3,0,0,0,0
nc,37183052814,37183054018,3,3,3,3,0,0,0,1
nc,37183052902,37119000104,6,8,9,9,0,0,0,1
nc,37183052902,37183054106,0,0,0,0,0,0,0,0
nc,37183052902,37183054502,0,1,1,1,0,0,0,0
nc,37183052903,37183052401,0,0,0,0,0,0,0,0
nc,37183053003,37119005932,6,8,10,10,1,1,1,3
nc,37183053005,37183052701,0,0,0,0,0,0,0,0
nc,37183053005,37183053603,0,0,0,0,0,0,0,0
nc,37183053009,37183053522,1,1,1,1,0,0,0,0
nc,37183053010,37183053003,0,0,0,0,0,0,0,0
nc,37183053011,37183053509,0,0,0,0,0,0,0,0
nc,37183053105,37183052001,0,2,2,2,0,0,0,0
nc,37183053109,37183052504,0,0,0,0,0,0,0,0
nc,37183053110,37085070401,0,0,0,0,0,0,0,0
nc,37183053110,37101041001,3,3,3,3,0,0,0,0
nc,37183053110,37183053717,0,1,2,2,0,0,0,1
nc,37183053115,37101041112,0,0,0,0,0,0,0,0
nc,37183053115,37183053717,0,0,1,1,0,0,0,0
nc,37183053202,37183054502,0,0,0,0,0,0,0,0
nc,37183053203,37001021703,3,3,3,3,0,0,0,0
nc,37183053203,37183052509,0,0,0,0,0,0,0,0
nc,37183053204,37135012201,3,3,3,4,0,0,0,0
nc,37183053204,37183051102,2,2,2,2,0,0,0,0
nc,37183053208,37119002300,7,10,11,13,0,0,0,2
nc,37183053209,37037020104,2,2,2,2,0,0,0,0
nc,37183053211,37183052001,3,5,5,5,0,0,0,0
nc,37183053405,37183053609,3,3,3,3,1,1,1,4
nc,37183053410,37183053512,0,0,0,0,0,0,0,0
nc,37183053411,37119003807,6,8,9,9,0,0,0,1
nc,37183053415,37063002200,1,1,1,1,0,0,0,3
nc,37183053421,37183053415,0,1,1,1,0,0,0,1
nc,37183053424,37183053609,0,0,0,0,0,0,0,0
nc,37183053425,37063980100,1,1,1,2,1,1,1,2
nc,37183053428,37063980100,1,1,1,2,1,1,1,2
nc,37183053428,37183053003,0,0,0,0,0,0,0,0
nc,37183053428,37183053604,0,0,0,0,0,0,0,0
nc,37183053431,37183053516,0,0,0,0,0,0,0,0
nc,37183053434,37183052001,2,2,2,2,0,0,0,0
nc,37183053436,37135012201,1,1,1,1,0,0,0,0
nc,37183053505,37119005536,6,8,9,9,1,1,1,2
nc,37183053512,37063980100,2,3,3,3,1,1,1,1
nc,37183053520,37063980100,4,6,6,6,1,1,1,1
nc,37183053520,37183053619,1,1,1,1,0,0,0,0
nc,37183053521,37063002037,0,0,0,0,0,0,0,0
nc,37183053524,37183052401,2,2,2,2,0,0,0,0
nc,37183053603,37183054502,3,4,4,4,0,0,0,0
nc,37183053604,37183052701,2,2,2,2,0,0,0,0
nc,37183053604,37183053405,0,0,0,0,0,0,0,0
nc,37183053612,37183052504,0,0,0,0,0,0,0,0
nc,37183053612,37183054206,0,0,0,0,0,0,0,0
nc,37183053613,37183052601,1,1,1,1,0,0,0,0
nc,37183053615,37183053619,0,0,0,0,0,0,0,0
nc,37183053615,37183980100,0,0,0,0,0,0,0,0
nc,37183053617,37183054502,4,5,6,7,1,1,1,1
nc,37183053620,37063002037,0,0,0,0,0,0,0,0
nc,37183053712,37183052401,0,0,0,0,0,0,0,0
nc,37183053716,37183052504,0,0,0,0,0,0,0,0
nc,37183053717,37183052001,1,1,1,1,0,0,0,0
nc,37183053717,37183053425,0,0,0,0,0,0,0,0
nc,37183053720,37183053609,0,0,0,0,0,0,0,0
nc,37183053721,37183053712,0,0,0,0,0,0,0,0
nc,37183053724,37063980100,1,1,1,1,1,1,1,1
nc,37183053725,37195000100,10,9,9,9,0,0,0,4
nc,37183053726,37183053609,0,0,0,0,0,0,0,0
nc,37183053804,37183053615,0,0,0,0,0,0,0,0
nc,37183053805,37069060302,0,0,1,2,0,0,0,2
nc,37183053808,37063002200,2,2,4,5,0,0,0,0
nc,37183053808,37183050900,0,0,0,0,0,0,0,0
nc,37183053902,37183054012,0,0,0,0,0,0,0,0
nc,37183054007,37183052001,0,0,0,0,0,0,0,0
nc,37183054012,37183053003,0,0,1,1,0,0,0,0
nc,37183054015,37183054018,0,0,0,0,0,0,0,0
nc,37183054023,37063001705,0,0,1,2,0,0,0,1
nc,37183054023,37183054015,0,0,0,0,0,0,0,0
nc,37183054109,37183054019,1,1,1,1,0,0,0,0
nc,37183054112,37101041108,0,0,0,0,0,0,0,0
nc,37183054114,37183052507,0,0,1,1,0,0,0,0
nc,37183054114,37183054204,1,1,1,1,0,0,0,1
nc,37183054115,37147001002,5,8,8,11,0,0,0,2
nc,37183054115,37155961302,2,3,4,4,0,0,0,0
nc,37183054115,37183050400,0,0,0,0,0,0,0,0
nc,37183054203,37119005511,0,1,1,2,0,0,0,1
nc,37183054206,37081011602,0,0,0,1,0,0,0,1
nc,37183054212,37119002910,0,0,0,1,0,0,0,1
nc,37183054212,37135011002,0,0,0,0,0,0,0,0
nc,37183054216,37183053609,0,0,0,0,0,0,0,0
nc,37183054217,37183052701,0,0,0,0,0,0,0,0
nc,37183054218,37183050300,0,0,0,2,0,0,0,2
nc,37183054218,37183053110,2,2,2,4,0,0,0,2
nc,37183054220,37119000502,8,10,12,12,0,0,0,1
nc,37183054220,37183053003,2,2,3,3,0,0,0,0
nc,37183054223,37063001810,4,4,4,4,1,1,1,2
nc,37183054224,37069060302,0,0,0,0,0,0,0,0
nc,37183054224,37183053009,2,3,4,6,0,0,0,3
nc,37183054304,37063001709,2,2,3,4,0,0,0,1
nc,37183054402,37183050100,0,0,0,0,0,0,0,0
nc,37183054402,37183054502,1,2,2,2,0,0,0,0
nc,37183054501,37183050100,0,0,0,0,0,0,0,0
nc,37183054501,37183053609,4,4,5,6,0,0,0,0
nc,37183054502,37179020602,8,12,12,13,0,0,0,1
nc,37183980100,37101041506,5,6,6,6,0,0,0,0
nc,37185950103,37183051600,4,5,5,7,0,0,0,0
nc,37185950202,37081012619,1,1,1,2,0,0,0,1
nc,37185950400,37045950702,1,2,2,3,0,0,0,2
nc,37185950400,37183053419,5,6,7,8,0,0,0,0
nc,37187950201,37187950202,3,4,4,4,0,0,0,0
nc,37189920300,37189920500,0,0,0,0,0,0,0,0
nc,37189920701,37063001604,2,4,6,6,1,1,1,4
nc,37189920702,37161960900,9,9,10,10,0,0,1,2
nc,37191000102,37183053009,3,4,4,7,0,0,0,0
nc,37191000303,37101041004,6,6,7,11,0,0,0,0
nc,37191000303,37183052701,7,8,9,13,0,0,0,0
nc,37191000401,37119005853,7,9,10,11,0,0,0,1
nc,37191000402,37191000603,0,0,0,0,0,0,0,0
nc,37191000603,37191000601,0,0,0,0,0,0,0,0
nc,37191000700,37191002000,0,0,0,0,0,0,0,0
nc,37191000901,37081012804,2,2,2,3,0,0,0,1
nc,37191000901,37191001500,0,0,0,0,0,0,0,0
nc,37191000902,37191001500,0,0,0,0,0,0,0,0
nc,37191001104,37191000500,1,1,1,1,1,1,1,1
nc,37191001301,37061090103,2,2,2,2,0,0,0,0
nc,37191001302,37191001800,0,0,0,0,0,0,0,0
nc,37191001500,37191001302,0,0,0,0,0,0,0,0
nc,37191001800,37147002002,2,6,5,5,0,0,0,2
nc,37191001800,37191000302,2,2,2,3,0,0,0,0
nc,37191002000,37101040700,5,6,8,7,0,0,0,1
nc,37193960101,37171930302,1,1,2,2,0,0,0,0
nc,37193960401,37119003600,5,6,6,6,0,0,0,1
nc,37193960500,37035011000,5,5,5,5,0,0,0,0
nc,37193960500,37193961100,1,1,1,1,0,0,0,0
nc,37193960802,37119003802,4,5,5,6,1,1,1,2
nc,37193961202,37097061002,1,1,1,1,0,0,0,0
nc,37195000100,37195000200,0,0,0,0,0,0,0,0
nc,37195000401,37127010505,13,14,14,15,0,0,0,1
nc,37195000402,37183054305,7,8,8,8,0,0,0,0
nc,37195000402,37195000502,0,0,0,0,0,0,0,0
nc,37195000501,37127010504,8,9,9,10,0,0,0,1
nc,37195000502,37191001200,2,5,7,8,0,0,0,2
nc,37195000601,37191002000,0,1,4,5,0,0,0,2
nc,37195000602,37183054017,9,10,10,12,0,0,1,1
nc,37195000701,37085070700,14,25,30,35,0,0,0,4
nc,37195001200,37101040700,15,25,30,32,0,0,0,0
nc,37195001501,37195000702,8,9,9,10,0,0,0,5
nc,37195001501,37195000802,4,6,7,7,0,0,0,3
nc,37195001700,37195000601,2,4,4,4,0,0,0,2
nc,37197050101,37081016406,0,1,1,1,0,0,0,0
nc,37197050102,37067003701,0,2,2,2,0,0,0,0
nc,37197050502,37171931002,1,1,1,1,0,0,0,0
ny,36001000202,36113070701,1,1,1,1,0,0,0,0
ny,36001001500,36001001100,2,1,1,1,0,0,0,0
ny,36001012800,36029009110,3,3,4,4,0,0,0,0
ny,36001013000,36001013509,3,3,3,3,0,0,0,0
ny,36001013100,36083052301,2,2,3,4,0,0,0,1
ny,36001013512,36001013703,2,2,2,2,1,1,1,1
ny,36001013602,36083052306,2,2,3,4,0,0,0,0
ny,36001013604,36103145804,4,5,7,14,0,0,0,2
ny,36001013709,36001013901,0,0,0,0,0,0,0,0
ny,36001013804,36093032101,0,0,0,0,0,0,0,0
ny,36001014502,36001002100,3,3,3,4,0,0,0,1
ny,36001014502,36061005800,9,19,17,16,6,6,6,7
ny,36001014614,36001000401,0,0,0,0,0,0,0,0
ny,36001014616,36061009000,9,8,7,10,6,6,6,8
ny,36001014617,36083052402,4,4,5,5,0,0,0,0
ny,36001014700,36093032602,0,0,0,0,0,0,0,0
ny,36003950100,36055013005,0,0,0,0,0,0,0,0
ny,36005002300,36047050100,4,5,6,8,5,5,5,6
ny,36005002702,36061000900,7,11,14,21,5,5,5,6
ny,36005002800,36061010400,9,10,11,12,3,3,3,4
ny,36005002800,36081058100,7,9,12,15,1,2,2,3
ny,36005004100,36005042100,13,13,13,12,0,0,0,0
ny,36005004200,36061014200,7,9,11,10,1,1,1,2
ny,36005004400,36005039600,0,0,0,1,0,0,0,1
ny,36005005200,36119005500,3,4,4,5,0,0,0,1
ny,36005005400,36061009400,9,10,10,11,3,3,3,3
ny,36005006301,36061013100,8,7,6,5,3,3,3,6
ny,36005006400,36081033100,7,10,12,11,1,2,2,3
ny,36005006500,36005004300,2,2,2,2,0,0,0,1
ny,36005007000,36061010900,8,10,11,12,3,3,3,4
ny,36005007300,36081003200,17,18,20,21,1,2,2,2
ny,36005007700,36061010100,9,9,9,9,3,3,3,3
ny,36005008400,36047023000,9,15,18,24,1,2,2,2
ny,36005009200,36061011100,11,16,18,17,5,5,5,5
ny,36005009301,36061008400,8,9,11,11,3,3,3,4
ny,36005009600,36119002101,6,7,7,7,0,0,0,5
ny,36005012500,36005014100,2,2,2,2,0,0,0,0
ny,36005014900,36061019600,3,3,3,3,1,1,1,1
ny,36005015500,36061010400,11,11,11,11,3,3,3,3
ny,36005015900,36061001401,12,13,13,14,3,3,3,3
ny,36005017500,36047002100,14,16,17,17,5,5,5,7
ny,36005017901,36061010000,9,9,9,9,4,4,4,5
ny,36005017901,36061014900,4,4,6,7,1,1,1,1
ny,36005018301,36047021600,15,19,23,30,5,5,5,7
ny,36005019300,36059304202,11,13,15,18,1,2,2,5
ny,36005019900,36061007600,8,11,15,14,4,4,4,5
ny,36005019900,36061010000,12,12,12,12,4,4,4,5
ny,36005020000,36005009600,0,0,0,0,0,0,0,0
ny,36005020900,36061027100,7,10,8,6,2,2,2,2
ny,36005021001,36081035700,6,7,7,8,1,2,2,3
ny,36005021100,36047059300,5,6,11,13,6,6,6,9
ny,36005021200,36001002100,12,12,16,17,0,0,0,4
ny,36005021502,36119010500,5,6,7,7,0,0,0,1
ny,36005022102,36001001100,10,11,12,13,0,0,0,5
ny,36005022102,36061010100,8,11,15,14,4,4,4,5
ny,36005022300,36061009000,8,10,11,11,4,4,4,5
ny,36005022901,36061004500,17,19,22,19,4,4,4,5
ny,36005025200,36119004801,2,3,3,3,0,0,0,0
ny,36005026601,36047008400,11,13,15,23,1,2,2,4
ny,36005026602,36047049600,11,14,15,18,1,2,2,2
ny,36005026701,36061010000,11,12,12,14,4,4,4,4
ny,36005026702,36047022400,16,17,15,15,6,6,6,8
ny,36005028800,36005024800,0,0,0,0,0,0,0,0
ny,36005029500,36061010803,8,9,10,10,4,4,4,5
ny,36005029700,36061009600,7,6,5,5,4,4,4,4
ny,36005030202,36119009500,5,6,6,6,0,0,0,0
ny,36005032600,36005036901,2,2,2,1,0,0,0,0
ny,36005032600,36059519702,5,6,8,13,1,2,2,4
ny,36005033000,36061012101,8,10,12,13,3,3,3,3
ny,36005033202,36005039300,1,1,2,1,0,0,0,0
ny,36005033202,36047059200,22,32,33,32,1,2,2,4
ny,36005035600,36061000900,12,16,19,27,1,2,2,3
ny,36005035800,36005048402,0,0,0,0,0,0,0,0
ny,36005036100,36047044200,9,16,19,24,1,2,2,5
ny,36005036300,36061001502,15,17,17,19,4,4,4,5
ny,36005036300,36087010602,7,8,9,9,0,0,0,3
ny,36005037400,36005004300,15,15,16,15,0,0,0,0
ny,36005038303,36061012601,14,15,15,14,1,1,1,1
ny,36005038500,36061012000,19,19,19,18,2,2,2,2
ny,36005038600,36103135205,4,5,7,12,1,2,2,4
ny,36005038900,36119010701,7,7,6,7,0,0,0,0
ny,36005039500,36061008400,8,10,8,7,3,3,3,3
ny,36005039901,36047046201,22,28,29,34,6,6,6,8
ny,36005040302,36005023200,0,0,1,1,0,0,0,1
ny,36005040304,36061014802,6,6,6,6,1,1,1,6
ny,36005042300,36061009600,10,12,12,11,4,4,4,4
ny,36005042300,36061020300,11,13,18,17,2,2,2,3
ny,36005042400,36047113400,9,13,14,17,1,2,2,3
ny,36005042600,36005035100,0,0,0,0,0,0,0,0
ny,36005042902,36119000401,0,0,0,0,0,0,0,0
ny,36005043400,36005005300,4,4,4,4,0,0,0,0
ny,36005044400,36005041400,0,0,0,0,0,0,0,0
ny,36005044902,36059407301,5,6,8,10,1,2,2,5
ny,36005046203,36005042000,0,0,0,0,0,0,0,0
ny,36005046203,36061009600,8,10,11,12,3,3,3,3
ny,36005046206,36005042100,2,3,5,4,0,0,0,0
ny,36007001500,36007013900,1,1,1,1,0,0,0,0
ny,36007012101,36067000300,0,2,2,2,0,0,0,1
ny,36007012103,36007000600,2,2,2,4,0,0,0,2
ny,36007013201,36007010200,0,0,0,0,0,0,0,0
ny,36007013303,36007013400,1,1,1,1,0,0,0,0
ny,36007013600,36007012900,5,3,3,3,0,0,0,1
ny,36009960500,36013035300,0,0,0,0,0,0,0,0
ny,36009960800,36029013501,0,0,0,0,0,0,0,0
ny,36009961000,36009960703,0,0,0,0,0,0,0,0
ny,36009962200,36009960704,0,0,0,0,0,0,0,0
ny,36011040101,36117021501,0,0,0,0,0,0,0,0
ny,36011040500,36011040800,1,2,2,2,0,0,0,0
ny,36011040900,36067000200,0,2,2,2,0,0,0,1
ny,36011041500,36011041400,0,0,0,0,0,0,0,0
ny,36011041700,36011041300,0,0,0,0,0,0,0,0
ny,36011041800,36067016600,1,1,1,1,0,0,0,0
ny,36013035100,36055012301,0,0,0,0,0,0,0,0
ny,36013035400,36013035300,0,0,0,0,0,0,0,0
ny,36013036100,36029000500,1,1,1,1,0,0,0,1
ny,36013036801,36013037200,0,0,0,0,0,0,0,0
ny,36013036901,36013030500,0,0,0,0,0,0,0,0
ny,36013037200,36013036402,0,0,0,0,0,0,0,0
ny,36013037500,36013037300,0,0,0,0,0,0,0,0
ny,36015000600,36015010302,1,1,1,1,0,0,0,0
ny,36015010100,36055013208,0,0,0,0,0,0,0,0
ny,36015010600,36101962600,0,0,0,0,0,0,0,0
ny,36015010900,36107020702,5,5,6,6,1,1,1,2
ny,36015011200,36111953500,3,4,6,6,0,0,0,0
ny,36017970101,36017970501,0,0,0,0,0,0,0,0
ny,36017970801,36007014301,6,6,7,7,1,1,1,2
ny,36017970901,36017971000,0,0,0,0,0,0,0,0
ny,36019102800,36019101000,0,0,0,0,0,0,0,0
ny,36019103200,36019101600,0,0,0,0,0,0,0,0
ny,36019103900,36019104200,0,0,0,0,0,0,0,0
ny,36021000402,36083052501,0,0,0,0,0,0,0,0
ny,36021001000,36001013604,2,2,2,2,1,1,1,2
ny,36021001500,36021001200,0,0,0,0,0,0,0,0
ny,36023970300,36023971000,1,1,1,1,0,0,0,0
ny,36023970500,36109000500,1,1,1,1,0,0,0,0
ny,36023970900,36023971200,0,0,0,0,0,0,0,0
ny,36025971000,36025970800,0,0,0,0,0,0,0,0
ny,36027020004,36027140500,2,2,2,2,0,0,0,0
ny,36027020004,36119007200,3,3,3,4,0,0,0,1
ny,36027050103,36027050203,0,0,0,0,0,0,0,0
ny,36027050203,36111951300,2,2,2,3,1,1,1,2
ny,36027050205,36119014805,2,2,2,2,0,0,0,0
ny,36027070301,36081071305,23,26,27,27,1,2,2,3
ny,36027140101,36027140801,1,1,1,2,0,0,0,1
ny,36027140101,36061011900,30,29,29,30,4,4,4,6
ny,36027140202,36027060202,5,5,6,6,1,1,1,1
ny,36027140400,36059407301,14,17,20,23,1,2,2,5
ny,36027140500,36061011500,27,30,32,31,4,5,6,6
ny,36027140602,36027140500,0,0,0,0,0,0,0,0
ny,36027190102,36023971000,10,10,10,10,0,0,0,1
ny,36027210301,36061007002,8,7,6,6,6,6,6,6
ny,36027220801,36069050104,5,6,7,7,0,0,0,1
ny,36027221001,36027080103,2,1,1,1,0,0,0,0
ny,36027640001,36059300500,14,17,18,19,1,2,2,3
ny,36029000600,36029016500,2,2,2,2,0,0,0,0
ny,36029001700,36029000110,0,0,0,0,0,0,0,0
ny,36029001900,36063021100,2,2,2,4,0,0,0,2
ny,36029003000,36029010803,4,4,4,4,0,0,0,1
ny,36029003600,36029000200,5,5,5,5,0,0,0,0
ny,36029004500,36029016500,0,0,0,0,0,0,0,0
ny,36029004601,36029016500,0,0,0,0,0,0,0,0
ny,36029004902,36029009602,5,5,5,5,0,0,0,0
ny,36029005600,36029009301,3,3,3,3,0,0,0,0
ny,36029005700,36029005000,2,2,2,2,0,0,0,1
ny,36029005801,36009960300,6,7,7,8,0,0,0,1
ny,36029005802,36029014102,4,5,5,6,0,0,0,0
ny,36029005802,36029016500,2,3,3,4,0,0,0,0
ny,36029006904,36029005202,0,0,0,1,0,0,0,1
ny,36029007102,36039080600,3,4,5,6,0,0,0,1
ny,36029007304,36029006100,3,3,3,3,0,0,0,0
ny,36029007306,36029009104,1,2,2,2,0,0,0,0
ny,36029007306,36029016500,1,2,2,4,0,0,0,0
ny,36029007800,36029016500,1,2,2,4,0,0,0,0
ny,36029008002,36029009402,4,4,4,4,0,0,0,0
ny,36029008002,36063023100,1,1,1,1,0,0,0,0
ny,36029008003,36029005000,0,0,0,0,0,0,0,0
ny,36029008003,36029009200,1,1,1,1,0,0,0,0
ny,36029008102,36029011201,3,3,4,4,0,0,0,0
ny,36029009104,36029980400,3,3,3,3,0,0,0,0
ny,36029009115,36029008400,0,0,0,0,0,0,0,0
ny,36029009501,36029013400,6,6,6,6,0,0,0,0
ny,36029009501,36029016500,3,3,3,3,0,0,0,0
ny,36029009900,36029014502,0,0,0,0,0,0,0,0
ny,36029010002,36029010001,1,1,1,1,0,0,0,0
ny,36029010003,36029005600,8,8,9,9,0,0,0,3
ny,36029010103,36029009602,0,0,0,0,0,0,0,0
ny,36029010202,36029016400,5,5,5,5,0,0,0,0
ny,36029010804,36055980200,6,6,6,6,0,0,0,0
ny,36029011100,36029009012,1,1,1,1,0,0,0,0
ny,36029011201,36029009602,1,1,1,1,0,0,0,0
ny,36029011400,36029003100,4,4,4,4,0,0,0,1
ny,36029011700,36029009401,7,7,7,7,0,0,0,0
ny,36029013002,36065020300,10,10,10,10,0,0,0,1
ny,36029013201,36029008400,2,2,2,4,0,0,0,3
ny,36029013501,36029011800,0,0,0,0,0,0,0,0
ny,36029013600,36029005500,6,7,7,7,0,0,0,1
ny,36029013600,36029010700,1,1,1,1,0,0,0,0
ny,36029013701,36029980400,2,2,2,2,0,0,0,0
ny,36029014102,36029980400,1,1,1,1,0,0,0,0
ny,36029014206,36061009600,15,19,18,17,6,6,6,8
ny,36029014400,36029000500,1,1,1,1,0,0,0,0
ny,36029014606,36037951000,0,0,0,0,0,0,0,0
ny,36029014703,36029009012,0,0,0,0,0,0,0,0
ny,36029015001,36029014901,0,0,0,0,0,0,0,0
ny,36029015101,36029013701,0,0,0,0,0,0,0,0
ny,36029015401,36029009601,1,1,1,1,0,0,0,0
ny,36029015401,36029016500,1,1,1,1,0,0,0,1
ny,36029015402,36029005202,4,4,4,5,0,0,0,1
ny,36029015504,36013035100,0,0,0,0,0,0,0,0
ny,36029016700,36071011000,10,10,12,13,0,0,0,0
ny,36029016900,36121971000,3,3,3,3,0,0,0,0
ny,36029017000,36029009601,3,3,3,3,0,0,0,0
ny,36033950301,36033950501,3,3,3,3,0,0,0,0
ny,36033950501,36001013604,5,5,5,5,1,1,1,1
ny,36035970200,36035971300,0,0,0,0,0,0,0,0
ny,36035970601,36035970602,0,0,0,0,0,0,0,0
ny,36035970800,36029009007,5,5,6,6,0,0,0,0
ny,36035971300,36057072100,0,0,0,0,0,0,0,0
ny,36037950100,36055013208,0,0,1,1,0,0,0,0
ny,36037950200,36037950401,0,0,0,0,0,0,0,0
ny,36037950502,36037950800,0,0,0,0,0,0,0,0
